Restaurant ID,Restaurant name,Subzone,City,Order ID,Order Placed At,Order Status,Delivery,Distance,Items in order,Instructions,Discount construct,Bill subtotal,Packaging charges,Restaurant discount (Promo),"Restaurant discount (Flat offs, Freebies & others)",Gold discount,Brand pack discount,Total,Rating,Review,Cancellation / Rejection reason,Restaurant compensation (Cancellation),Restaurant penalty (Rejection),KPT duration (minutes),Rider wait time (minutes),Order Ready Marked,Customer complaint tag,Customer ID
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6573392058,"12:24 PM, June 01 2025",Delivered,Zomato Delivery,7km,"1 x Bone in Smoky Bbq Grilled Chicken, 1 x Animal Fries",,Buy 1 Get 1 - ₹355.00,420.0,21.0,0.0,0.0,0.0,0.0,441.0,,,,,,21.33,6.9,Incorrectly,,047db33af27f924ec0fd806b83cfac3a595eeb533bc23eb90256d5a68df07282
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6573392059,"11:46 AM, July 06 2025",Delivered,Zomato Delivery,2km,"1 x Bone in Smoky Bbq Grilled Chicken, 1 x Bone in Jamaican Grilled Chicken Quarter + Angara Rice",,Buy 1 Get 1 - ₹310.00,415.0,20.75,0.0,0.0,0.0,0.0,435.75,,,,,,21.35,10.7,Correctly,,047db33af27f924ec0fd806b83cfac3a595eeb533bc23eb90256d5a68df07282
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6573392060,"11:07 AM, August 15 2025",Delivered,Zomato Delivery,7km,1 x Bone in Smoky Bbq Grilled Chicken,,Flat Rs.80 off,420.0,17.0,80.0,0.0,0.0,0.0,357.0,,,,,,16.75,1.1,Correctly,,047db33af27f924ec0fd806b83cfac3a595eeb533bc23eb90256d5a68df07282
20659868,Aura Pizzas,Sector 4,Delhi NCR,6573392061,"08:40 PM, February 20 2025",Delivered,Zomato Delivery,8km,1 x Makhani Paneer Pizza,,Flat Rs.150 off,609.0,24.45,120.0,0.0,0.0,0.0,513.45,,,,,,13.82,1.3,Correctly,,052da13cecd2a9a6aeef7862b41b318ebd0ddaeae33770304de69bf1ffeef144
20659868,Aura Pizzas,Sector 4,Delhi NCR,6573392062,"08:40 PM, March 30 2025",Delivered,Zomato Delivery,8km,1 x Makhani Paneer Pizza,,Flat Rs.150 off,609.0,24.45,120.0,0.0,0.0,0.0,513.45,,,,,,13.82,1.3,Correctly,,052da13cecd2a9a6aeef7862b41b318ebd0ddaeae33770304de69bf1ffeef144
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573392063,"12:12 PM, February 02 2025",Delivered,Zomato Delivery,6km,1 x Mutton Seekh Pizza,,,679.0,16.98,0.0,339.5,0.0,0.0,356.48,,,,,,18.17,5.5,Correctly,,058c5e203951d955270d261ccbbe162804991db7eb362a1be2d5ca6ed011fa3d
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573392064,"12:03 PM, March 18 2025",Delivered,Zomato Delivery,6km,"1 x Murgh Amritsari Seekh Pide, 2 x Masala Paneer Pide, 1 x Masala Omelette Pide, 2 x All About Chicken Pizza, 1 x OG Cheese Pide",,Buy 1 Get 1 - ₹1527.00,1846.0,92.3,0.0,0.0,0.0,0.0,1938.3,,,,,,34.18,6.1,Correctly,,058c5e203951d955270d261ccbbe162804991db7eb362a1be2d5ca6ed011fa3d
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573392065,"12:03 PM, April 30 2025",Delivered,Zomato Delivery,6km,"1 x Murgh Amritsari Seekh Pide, 2 x Masala Paneer Pide, 1 x Masala Omelette Pide, 2 x All About Chicken Pizza, 1 x OG Cheese Pide",,Buy 1 Get 1 - ₹1527.00,1846.0,92.3,0.0,0.0,0.0,0.0,1938.3,,,,,,34.18,6.1,Correctly,,058c5e203951d955270d261ccbbe162804991db7eb362a1be2d5ca6ed011fa3d
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573392066,"12:12 PM, May 24 2025",Delivered,Zomato Delivery,6km,1 x Mutton Seekh Pizza,,,679.0,16.98,0.0,339.5,0.0,0.0,356.48,,,,,,18.17,5.5,Correctly,,058c5e203951d955270d261ccbbe162804991db7eb362a1be2d5ca6ed011fa3d
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6573392067,"07:12 PM, February 02 2025",Delivered,Zomato Delivery,4km,"1 x Makhani Paneer Pizza, 1 x All About Chicken Pizza",,Buy 1 Get 1 - ₹688.00,758.0,37.9,0.0,0.0,0.0,0.0,795.9,,,,,,20.2,4.9,Correctly,,05f7dcdb4bbce6df1357189e974f6de67a709a8a66aacc8c97adb8c4a19e5d32
20659868,Aura Pizzas,Sector 4,Delhi NCR,6573392068,"07:31 PM, March 09 2025",Delivered,Zomato Delivery,3km,1 x Peri Peri Paneer Pizza,,Flat Rs.150 off,967.0,42.35,120.0,0.0,0.0,0.0,889.35,,,,,,16.07,5.9,Correctly,,05f7dcdb4bbce6df1357189e974f6de67a709a8a66aacc8c97adb8c4a19e5d32
20659868,Aura Pizzas,Sector 4,Delhi NCR,6573392069,"07:31 PM, April 09 2025",Delivered,Zomato Delivery,3km,1 x Peri Peri Paneer Pizza,,Flat Rs.150 off,967.0,42.35,120.0,0.0,0.0,0.0,889.35,,,,,,16.07,5.9,Correctly,,05f7dcdb4bbce6df1357189e974f6de67a709a8a66aacc8c97adb8c4a19e5d32
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6573392070,"07:12 PM, May 01 2025",Delivered,Zomato Delivery,4km,"1 x Makhani Paneer Pizza, 1 x All About Chicken Pizza",,Buy 1 Get 1 - ₹688.00,758.0,37.9,0.0,0.0,0.0,0.0,795.9,,,,,,20.2,4.9,Correctly,,05f7dcdb4bbce6df1357189e974f6de67a709a8a66aacc8c97adb8c4a19e5d32
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573392071,"09:01 PM, February 04 2025",Delivered,Zomato Delivery,1km,"1 x Malai Gud Pide, 1 x Tripple Cheese Pizza, 1 x Peanut Butter Chocolate Pide",,Flat Rs.175 off,1107.0,47.5,157.0,0.0,0.0,0.0,997.5,,,,,,24.27,9.1,Correctly,,061709c8ce79bfa1c343c5015d8f91dee4c854c19e01fbf288035d558b6b11be
20659868,Aura Pizzas,Sector 4,Delhi NCR,6573392072,"03:36 PM, February 10 2025",Delivered,Zomato Delivery,4km,"1 x Makhani Paneer Pizza, 1 x All About Chicken Pizza",,Buy 1 Get 1 - ₹609.00,679.0,33.95,0.0,0.0,0.0,0.0,712.95,,,,,,15.23,6.2,Correctly,,061f0e06e0f3e9f1b0b41fa2671f8ee83c72d6b9d218c57e9b77980f29f9db67
20659868,Aura Pizzas,Sector 4,Delhi NCR,6573392073,"09:58 PM, March 09 2025",Delivered,Zomato Delivery,4km,"1 x Murgh Amritsari Seekh Pide, 1 x Masala Paneer Pide",,60% off upto Rs.120,668.0,28.9,90.0,0.0,0.0,0.0,606.9,,,,,,16.98,11.0,Incorrectly,,061f0e06e0f3e9f1b0b41fa2671f8ee83c72d6b9d218c57e9b77980f29f9db67
21077127,Aura Pizzas,Sector 135,Delhi NCR,6573392074,"08:12 PM, February 27 2025",Delivered,Zomato Delivery,5km,"1 x Chilli Cheese Garlic Bread, 1 x Mushroom Mozzarella Melt",,Buy 1 Get 1 - ₹378.00,449.0,22.45,0.0,0.0,0.0,0.0,471.45,,,,,,13.92,6.1,Correctly,,063bc7563faf8283fc429a8848317ce43afd318b3a511f28af297b0705ba1855
21077127,Aura Pizzas,Sector 135,Delhi NCR,6573392075,"01:32 PM, March 12 2025",Delivered,Zomato Delivery,5km,1 x Tripple Cheese Pizza,,,569.0,14.23,0.0,284.5,0.0,0.0,298.73,,,,,,22.15,13.6,Correctly,,063bc7563faf8283fc429a8848317ce43afd318b3a511f28af297b0705ba1855
21077127,Aura Pizzas,Sector 135,Delhi NCR,6573392076,"01:32 PM, April 03 2025",Delivered,Zomato Delivery,5km,1 x Tripple Cheese Pizza,,,569.0,14.23,0.0,284.5,0.0,0.0,298.73,,,,,,22.15,13.6,Correctly,,063bc7563faf8283fc429a8848317ce43afd318b3a511f28af297b0705ba1855
21077127,Aura Pizzas,Sector 135,Delhi NCR,6573392077,"01:32 PM, May 17 2025",Delivered,Zomato Delivery,5km,1 x Tripple Cheese Pizza,,,569.0,14.23,0.0,284.5,0.0,0.0,298.73,,,,,,22.15,13.6,Correctly,,063bc7563faf8283fc429a8848317ce43afd318b3a511f28af297b0705ba1855
21077127,Aura Pizzas,Sector 135,Delhi NCR,6573392078,"01:32 PM, June 17 2025",Delivered,Zomato Delivery,5km,1 x Tripple Cheese Pizza,,,569.0,14.23,0.0,284.5,0.0,0.0,298.73,,,,,,22.15,13.6,Correctly,,063bc7563faf8283fc429a8848317ce43afd318b3a511f28af297b0705ba1855
21077127,Aura Pizzas,Sector 135,Delhi NCR,6573392079,"08:12 PM, July 21 2025",Delivered,Zomato Delivery,5km,"1 x Chilli Cheese Garlic Bread, 1 x Mushroom Mozzarella Melt",,Buy 1 Get 1 - ₹378.00,449.0,22.45,0.0,0.0,0.0,0.0,471.45,,,,,,13.92,6.1,Correctly,,063bc7563faf8283fc429a8848317ce43afd318b3a511f28af297b0705ba1855
21077127,Aura Pizzas,Sector 135,Delhi NCR,6573392080,"08:12 PM, August 15 2025",Delivered,Zomato Delivery,5km,"1 x Chilli Cheese Garlic Bread, 1 x Mushroom Mozzarella Melt",,Buy 1 Get 1 - ₹378.00,449.0,22.45,0.0,0.0,0.0,0.0,471.45,,,,,,13.92,6.1,Correctly,,063bc7563faf8283fc429a8848317ce43afd318b3a511f28af297b0705ba1855
21077127,Aura Pizzas,Sector 135,Delhi NCR,6573392081,"01:27 PM, February 08 2025",Delivered,Zomato Delivery,2km,1 x Just Pepperoni Pide,,,399.0,9.98,0.0,199.5,0.0,0.0,209.48,2.0,,,,,10.07,0.1,Correctly,,067a27a8503e939bc78805a2361d7b970191f538eec582704c896bbbbdccacca
20659868,Aura Pizzas,Sector 4,Delhi NCR,6573392082,"07:16 PM, February 16 2025",Delivered,Zomato Delivery,5km,1 x Chilli Cheese Garlic Bread,,60% off upto Rs.120,269.0,8.95,90.0,0.0,0.0,0.0,187.95,5.0,,,,,11.55,1.0,Correctly,,074b7151f48f8fd3133cc009377fec6f1b78ddfe206156ded864263f1ea66f31
20659868,Aura Pizzas,Sector 4,Delhi NCR,6573392083,"03:16 AM, March 28 2025",Delivered,Zomato Delivery,5km,1 x Cheesy Garlic Bread,,60% off upto Rs.120,239.0,7.45,90.0,0.0,0.0,0.0,156.45,,,,,,6.85,,Correctly,,074b7151f48f8fd3133cc009377fec6f1b78ddfe206156ded864263f1ea66f31
20659868,Aura Pizzas,Sector 4,Delhi NCR,6573392084,"07:16 PM, April 14 2025",Delivered,Zomato Delivery,5km,1 x Chilli Cheese Garlic Bread,,60% off upto Rs.120,269.0,8.95,90.0,0.0,0.0,0.0,187.95,5.0,,,,,11.55,1.0,Correctly,,074b7151f48f8fd3133cc009377fec6f1b78ddfe206156ded864263f1ea66f31
20659868,Aura Pizzas,Sector 4,Delhi NCR,6573392085,"03:16 AM, May 29 2025",Delivered,Zomato Delivery,5km,1 x Cheesy Garlic Bread,,60% off upto Rs.120,239.0,7.45,90.0,0.0,0.0,0.0,156.45,,,,,,6.85,,Correctly,,074b7151f48f8fd3133cc009377fec6f1b78ddfe206156ded864263f1ea66f31
20659868,Aura Pizzas,Sector 4,Delhi NCR,6573392086,"03:16 AM, June 02 2025",Delivered,Zomato Delivery,5km,1 x Cheesy Garlic Bread,,60% off upto Rs.120,239.0,7.45,90.0,0.0,0.0,0.0,156.45,,,,,,6.85,,Correctly,,074b7151f48f8fd3133cc009377fec6f1b78ddfe206156ded864263f1ea66f31
20659868,Aura Pizzas,Sector 4,Delhi NCR,6573392087,"07:16 PM, July 28 2025",Delivered,Zomato Delivery,5km,1 x Chilli Cheese Garlic Bread,,60% off upto Rs.120,269.0,8.95,90.0,0.0,0.0,0.0,187.95,5.0,,,,,11.55,1.0,Correctly,,074b7151f48f8fd3133cc009377fec6f1b78ddfe206156ded864263f1ea66f31
20659868,Aura Pizzas,Sector 4,Delhi NCR,6573392088,"07:16 PM, August 06 2025",Delivered,Zomato Delivery,5km,1 x Chilli Cheese Garlic Bread,,60% off upto Rs.120,269.0,8.95,90.0,0.0,0.0,0.0,187.95,5.0,,,,,11.55,1.0,Correctly,,074b7151f48f8fd3133cc009377fec6f1b78ddfe206156ded864263f1ea66f31
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573392089,"10:49 PM, February 07 2025",Delivered,Zomato Delivery,6km,1 x Angara Paneer Melt,,,479.0,23.95,0.0,0.0,0.0,0.0,502.95,,,,,,16.12,0.2,Correctly,,076fd9a602ac97703f4624e5a8e39b5d67af9125e7727358658095334f2fb1ea
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573392090,"02:05 PM, March 30 2025",Delivered,Zomato Delivery,6km,1 x Angara Paneer Melt,,,479.0,23.95,0.0,0.0,0.0,0.0,502.95,,,,,,30.93,3.5,Correctly,,076fd9a602ac97703f4624e5a8e39b5d67af9125e7727358658095334f2fb1ea
20320607,Swaad,Sector 4,Delhi NCR,6573392091,"12:23 AM, February 26 2025",Delivered,Zomato Delivery,2km,"1 x Garlic Aioli, 1 x Peri Peri Fries, 2 x Grilled Chicken Angara Tender",,Flat Rs.175 off,1299.0,56.2,175.0,0.0,0.0,0.0,1180.2,,,,,,17.68,4.3,Correctly,,0781815deb4a10a574e9fee4fa0b86b074d4a0b36175d5a626dbc4710568bff4
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6573392092,"05:44 PM, February 18 2025",Delivered,Zomato Delivery,1km,"1 x Grilled Chicken Peri Peri Tender, 1 x Fried Chicken Ghostbuster Tender",,50% off upto Rs.100,635.0,27.75,80.0,0.0,0.0,0.0,582.75,,,,,,16.12,7.3,Correctly,,0797633fcb9c4cb2afa2ee190688d01d5ee6f0c21a656193d35373ff980fa663
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6573392093,"12:50 AM, March 24 2025",Delivered,Zomato Delivery,3km,1 x Grilled Chicken Peri Peri Tender,,50% off upto Rs.100,435.0,17.75,80.0,0.0,0.0,0.0,372.75,,,,,,11.48,0.6,Correctly,,0797633fcb9c4cb2afa2ee190688d01d5ee6f0c21a656193d35373ff980fa663
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6573392094,"12:52 AM, April 20 2025",Delivered,Zomato Delivery,3km,"1 x Fried Chicken Ghostbuster Tender, 1 x Grilled Chicken Peri Peri Tender",,50% off upto Rs.100,635.0,27.75,80.0,0.0,0.0,0.0,582.75,,,,,,16.48,0.3,Correctly,,0797633fcb9c4cb2afa2ee190688d01d5ee6f0c21a656193d35373ff980fa663
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6573392095,"12:50 AM, May 28 2025",Delivered,Zomato Delivery,3km,1 x Grilled Chicken Peri Peri Tender,,50% off upto Rs.100,435.0,17.75,80.0,0.0,0.0,0.0,372.75,,,,,,11.48,0.6,Correctly,,0797633fcb9c4cb2afa2ee190688d01d5ee6f0c21a656193d35373ff980fa663
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6573392096,"05:44 PM, June 19 2025",Delivered,Zomato Delivery,1km,"1 x Grilled Chicken Peri Peri Tender, 1 x Fried Chicken Ghostbuster Tender",,50% off upto Rs.100,635.0,27.75,80.0,0.0,0.0,0.0,582.75,,,,,,16.12,7.3,Correctly,,0797633fcb9c4cb2afa2ee190688d01d5ee6f0c21a656193d35373ff980fa663
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6573392097,"08:10 PM, February 17 2025",Delivered,Zomato Delivery,6km,"1 x Margherita Pizza, 1 x All About Chicken Pizza",,Flat Rs.175 off,1118.0,48.05,157.0,0.0,0.0,0.0,1009.05,,,,,,12.98,3.0,Incorrectly,,07a86fd075d5acf4983daf729318877ca1584e62348b8813b930f797effc6bad
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6573392098,"08:10 PM, March 29 2025",Delivered,Zomato Delivery,6km,"1 x Margherita Pizza, 1 x All About Chicken Pizza",,Flat Rs.175 off,1118.0,48.05,157.0,0.0,0.0,0.0,1009.05,,,,,,12.98,3.0,Incorrectly,,07a86fd075d5acf4983daf729318877ca1584e62348b8813b930f797effc6bad
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6573392099,"10:29 PM, April 12 2025",Delivered,Zomato Delivery,6km,"1 x Margherita Pizza, 1 x All About Chicken Pizza",,Buy 1 Get 1 - ₹459.00,659.0,32.95,0.0,0.0,0.0,0.0,691.95,,,,,,,1.8,Correctly,,07a86fd075d5acf4983daf729318877ca1584e62348b8813b930f797effc6bad
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6573392100,"10:29 PM, May 06 2025",Delivered,Zomato Delivery,6km,"1 x Margherita Pizza, 1 x All About Chicken Pizza",,Buy 1 Get 1 - ₹459.00,659.0,32.95,0.0,0.0,0.0,0.0,691.95,,,,,,,1.8,Correctly,,07a86fd075d5acf4983daf729318877ca1584e62348b8813b930f797effc6bad
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6573392101,"08:10 PM, June 18 2025",Delivered,Zomato Delivery,6km,"1 x Margherita Pizza, 1 x All About Chicken Pizza",,Flat Rs.175 off,1118.0,48.05,157.0,0.0,0.0,0.0,1009.05,,,,,,12.98,3.0,Incorrectly,,07a86fd075d5acf4983daf729318877ca1584e62348b8813b930f797effc6bad
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6573392102,"10:29 PM, July 07 2025",Delivered,Zomato Delivery,6km,"1 x Margherita Pizza, 1 x All About Chicken Pizza",,Buy 1 Get 1 - ₹459.00,659.0,32.95,0.0,0.0,0.0,0.0,691.95,,,,,,,1.8,Correctly,,07a86fd075d5acf4983daf729318877ca1584e62348b8813b930f797effc6bad
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6573392103,"06:56 PM, August 05 2025",Delivered,Zomato Delivery,6km,"1 x Murgh Amritsari Seekh Pizza, 1 x All About Chicken Pizza",,Buy 1 Get 1 - ₹629.00,659.0,32.95,0.0,0.0,0.0,0.0,691.95,,,,,,17.78,12.0,Incorrectly,,07a86fd075d5acf4983daf729318877ca1584e62348b8813b930f797effc6bad
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573392104,"07:21 PM, February 19 2025",Delivered,Zomato Delivery,4km,2 x Margherita Pizza,,Buy 1 Get 1 - ₹459.00,459.0,22.95,0.0,0.0,0.0,0.0,481.95,,,,,,13.12,0.4,Correctly,,07b3dac3fe2a29afc29d2e500dd71ea78c1fd9cff9dd6b52d03bd6da14536bc5
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573392105,"06:54 PM, March 04 2025",Delivered,Zomato Delivery,4km,2 x Margherita Pizza,,Buy 1 Get 1 - ₹459.00,459.0,22.95,0.0,0.0,0.0,0.0,481.95,,,,,,12.65,0.7,Correctly,,07b3dac3fe2a29afc29d2e500dd71ea78c1fd9cff9dd6b52d03bd6da14536bc5
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573392106,"06:57 PM, April 06 2025",Delivered,Zomato Delivery,4km,2 x Margherita Pizza,,Buy 1 Get 1 - ₹459.00,459.0,22.95,0.0,0.0,0.0,0.0,481.95,,,,,,22.92,1.9,Correctly,,07b3dac3fe2a29afc29d2e500dd71ea78c1fd9cff9dd6b52d03bd6da14536bc5
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573392107,"07:21 PM, May 25 2025",Delivered,Zomato Delivery,4km,2 x Margherita Pizza,,Buy 1 Get 1 - ₹459.00,459.0,22.95,0.0,0.0,0.0,0.0,481.95,,,,,,13.12,0.4,Correctly,,07b3dac3fe2a29afc29d2e500dd71ea78c1fd9cff9dd6b52d03bd6da14536bc5
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573392108,"06:57 PM, June 09 2025",Delivered,Zomato Delivery,4km,2 x Margherita Pizza,,Buy 1 Get 1 - ₹459.00,459.0,22.95,0.0,0.0,0.0,0.0,481.95,,,,,,22.92,1.9,Correctly,,07b3dac3fe2a29afc29d2e500dd71ea78c1fd9cff9dd6b52d03bd6da14536bc5
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573392109,"06:57 PM, July 31 2025",Delivered,Zomato Delivery,4km,2 x Margherita Pizza,,Buy 1 Get 1 - ₹459.00,459.0,22.95,0.0,0.0,0.0,0.0,481.95,,,,,,22.92,1.9,Correctly,,07b3dac3fe2a29afc29d2e500dd71ea78c1fd9cff9dd6b52d03bd6da14536bc5
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573392110,"08:22 PM, August 11 2025",Delivered,Zomato Delivery,4km,2 x Peri Peri Paneer Melt,,Buy 1 Get 1 - ₹479.00,479.0,23.95,0.0,0.0,0.0,0.0,502.95,,,,,,14.32,0.6,Correctly,,07b3dac3fe2a29afc29d2e500dd71ea78c1fd9cff9dd6b52d03bd6da14536bc5
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573392111,"12:53 PM, February 15 2025",Delivered,Zomato Delivery,1km,"1 x Desi Chicken Pepperoni Pizza, 1 x Indian Masala Cripser Fries, 1 x Murgh Amritsari Seekh Pizza",,Flat 15% off,1827.0,79.02,246.65,0.0,0.0,0.0,1659.37,,,,,,18.38,5.9,Correctly,,080a6ab22ef2987bc62af382df802f9775dad25a34898a98d7ecb91cd904a0ab
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6573392112,"12:53 PM, March 06 2025",Delivered,Zomato Delivery,1km,"1 x Desi Chicken Pepperoni Pizza, 1 x Indian Masala Cripser Fries, 1 x Murgh Amritsari Seekh Pizza",,Flat 15% off,1827.0,79.02,246.65,0.0,0.0,0.0,1659.37,,,,,,18.38,5.9,Correctly,,080a6ab22ef2987bc62af382df802f9775dad25a34898a98d7ecb91cd904a0ab
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6573392113,"12:51 AM, February 08 2025",Delivered,Zomato Delivery,2km,"1 x Fried Chicken Ghostbuster Tender, 1 x Grilled Chicken Jamaican Tender, 1 x Fried Chicken Peri Peri Tender",,Flat 20% off,1595.0,65.4,287.1,0.0,0.0,0.0,1373.3,,,,,,27.22,0.8,Correctly,,0841c5533c618bd6361b49a4d434380e54a7fc5fcf8abc7375bd5b4b8d67a67b
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6573392114,"11:02 PM, March 21 2025",Delivered,Zomato Delivery,2km,"1 x Animal Fries, 1 x Onion Bombs",,40% off upto Rs.80,513.0,21.65,80.0,0.0,0.0,0.0,454.65,,,,,,15.97,5.9,Correctly,,0841c5533c618bd6361b49a4d434380e54a7fc5fcf8abc7375bd5b4b8d67a67b
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6573392115,"09:50 PM, February 26 2025",Delivered,Zomato Delivery,6km,"1 x Mushroom Mozzarella Melt, 1 x Murgh Amritsari Seekh Pide",,Flat Rs.175 off,1157.0,50.0,157.0,0.0,0.0,0.0,1050.0,,,,,,14.33,3.8,Correctly,,0870ea16c447ca93f8dba678ba18b999cd8fd4dc24681129ed2cdc4bd7a74060
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6573392116,"12:54 AM, March 07 2025",Delivered,Zomato Delivery,4km,1 x Mushroom Mozzarella Melt,,,449.0,22.45,0.0,0.0,0.0,0.0,471.45,,,,,,16.5,8.1,Correctly,,0870ea16c447ca93f8dba678ba18b999cd8fd4dc24681129ed2cdc4bd7a74060
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6573392117,"09:50 PM, April 06 2025",Delivered,Zomato Delivery,6km,"1 x Mushroom Mozzarella Melt, 1 x Murgh Amritsari Seekh Pide",,Flat Rs.175 off,1157.0,50.0,157.0,0.0,0.0,0.0,1050.0,,,,,,14.33,3.8,Correctly,,0870ea16c447ca93f8dba678ba18b999cd8fd4dc24681129ed2cdc4bd7a74060
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6573392118,"12:54 AM, May 19 2025",Delivered,Zomato Delivery,4km,1 x Mushroom Mozzarella Melt,,,449.0,22.45,0.0,0.0,0.0,0.0,471.45,,,,,,16.5,8.1,Correctly,,0870ea16c447ca93f8dba678ba18b999cd8fd4dc24681129ed2cdc4bd7a74060
20882713,Swaad,DLF Phase 1,Delhi NCR,6573392119,"10:40 PM, February 10 2025",Delivered,Zomato Delivery,3km,"1 x Herbed Potato, 1 x Grilled Chicken Peri Peri Tangdi",,,813.0,40.65,0.0,0.0,0.0,0.0,853.65,,,,,,18.6,1.5,Correctly,,08c8d491a5690e453b3ce64aef4b083f5aa1e328cd39c276ae14e10065e8ba64
20882713,Swaad,DLF Phase 1,Delhi NCR,6573392120,"06:48 PM, March 09 2025",Delivered,Zomato Delivery,3km,"1 x Herbed Potato, 1 x Grilled Chicken Peri Peri Tangdi, 1 x Bone in Jamaican Grilled Chicken",,,1123.0,56.15,0.0,0.0,0.0,0.0,1179.15,,,,,,19.43,5.1,Correctly,,08c8d491a5690e453b3ce64aef4b083f5aa1e328cd39c276ae14e10065e8ba64
20882713,Swaad,DLF Phase 1,Delhi NCR,6573392121,"10:40 PM, April 21 2025",Delivered,Zomato Delivery,3km,"1 x Herbed Potato, 1 x Grilled Chicken Peri Peri Tangdi",,,813.0,40.65,0.0,0.0,0.0,0.0,853.65,,,,,,18.6,1.5,Correctly,,08c8d491a5690e453b3ce64aef4b083f5aa1e328cd39c276ae14e10065e8ba64
20882713,Swaad,DLF Phase 1,Delhi NCR,6573392122,"10:40 PM, May 15 2025",Delivered,Zomato Delivery,3km,"1 x Herbed Potato, 1 x Grilled Chicken Peri Peri Tangdi",,,813.0,40.65,0.0,0.0,0.0,0.0,853.65,,,,,,18.6,1.5,Correctly,,08c8d491a5690e453b3ce64aef4b083f5aa1e328cd39c276ae14e10065e8ba64
20882713,Swaad,DLF Phase 1,Delhi NCR,6573392123,"08:04 PM, June 27 2025",Delivered,Zomato Delivery,3km,"1 x Herbed Potato, 1 x Grilled Chicken Peri Peri Tangdi",,Flat 15% off,873.0,37.76,117.86,0.0,0.0,0.0,792.9,,,,,,16.73,5.0,Correctly,,08c8d491a5690e453b3ce64aef4b083f5aa1e328cd39c276ae14e10065e8ba64
20882713,Swaad,DLF Phase 1,Delhi NCR,6573392124,"07:45 PM, July 11 2025",Delivered,Zomato Delivery,3km,"1 x Herbed Potato, 1 x Grilled Chicken Peri Peri Tangdi",,Flat 15% off,873.0,37.76,117.86,0.0,0.0,0.0,792.9,,,,,,14.48,4.5,Correctly,,08c8d491a5690e453b3ce64aef4b083f5aa1e328cd39c276ae14e10065e8ba64
20882713,Swaad,DLF Phase 1,Delhi NCR,6573392125,"10:40 PM, August 08 2025",Delivered,Zomato Delivery,3km,"1 x Herbed Potato, 1 x Grilled Chicken Peri Peri Tangdi",,,813.0,40.65,0.0,0.0,0.0,0.0,853.65,,,,,,18.6,1.5,Correctly,,08c8d491a5690e453b3ce64aef4b083f5aa1e328cd39c276ae14e10065e8ba64
20882713,Swaad,DLF Phase 1,Delhi NCR,6573392126,"02:31 PM, February 16 2025",Delivered,Zomato Delivery,2km,"1 x Bone in Jamaican Grilled Chicken, 1 x Bone in Angara Grilled Chicken",,Buy 1 Get 1 - ₹585.00,585.0,29.25,0.0,0.0,0.0,0.0,614.25,,,,,,15.97,,Correctly,,08eb3ec78b99dd4603f44270068748947a1382cd8a62e8c1cfdc498f839ae1f5
